GameDate,GameID,Season,SeasonStage,startTimeUTC,Team,Opponent,Venue,GF,GA,Win,Points,Game_No,B2B,Opp_B2B
2024-10-12 00:00:00.000,2024020034,20242025,Regular,2024-10-13 03:00:00.000,CBJ,COL,Away,6,4,1,2,2,0,0
2024-10-16 00:00:00.000,2024020060,20242025,Regular,2024-10-17 04:00:00.000,ANA,UTA,Home,5,4,1,2,3,0,0
2024-10-17 00:00:00.000,2024020067,20242025,Regular,2024-10-18 01:00:00.000,CBJ,BUF,Home,6,4,1,2,4,0,1
2024-10-17 00:00:00.000,2024020071,20242025,Regular,2024-10-18 04:00:00.000,SEA,PHI,Home,6,4,1,2,5,0,0
2024-10-19 00:00:00.000,2024020075,20242025,Regular,2024-10-19 19:00:00.000,OTT,TBL,Home,5,4,1,2,5,0,0
2024-10-25 00:00:00.000,2024020118,20242025,Regular,2024-10-26 00:00:00.000,VGK,OTT,Home,6,4,1,2,8,0,0
2024-10-27 00:00:00.000,2024020139,20242025,Regular,2024-10-28 02:00:00.000,COL,OTT,Home,5,4,1,2,9,0,0
2024-10-28 00:00:00.000,2024020143,20242025,Regular,2024-10-29 00:30:00.000,TOR,WPG,Away,6,4,1,2,10,0,0
2024-10-28 00:00:00.000,2024020145,20242025,Regular,2024-10-29 02:00:00.000,SJS,UTA,Away,5,4,1,2,10,0,0
2024-11-01 00:00:00.000,2024020168,20242025,Regular,2024-11-01 19:00:00.000,FLA,DAL,Away,6,4,1,2,12,0,0
2024-11-03 00:00:00.000,2024020186,20242025,Regular,2024-11-03 21:00:00.000,WPG,TBL,Home,7,4,1,2,12,0,0
2024-11-05 00:00:00.000,2024020197,20242025,Regular,2024-11-06 01:00:00.000,CAR,PHI,Home,6,4,1,2,11,0,0
2024-11-09 00:00:00.000,2024020233,20242025,Regular,2024-11-10 03:00:00.000,COL,CAR,Home,6,4,1,2,15,0,0
2024-11-14 00:00:00.000,2024020258,20242025,Regular,2024-11-15 01:00:00.000,PHI,OTT,Away,5,4,1,2,17,0,0
2024-11-15 00:00:00.000,2024020271,20242025,Regular,2024-11-16 04:00:00.000,ANA,DET,Home,6,4,1,2,16,0,0
2024-11-18 00:00:00.000,2024020293,20242025,Regular,2024-11-19 04:30:00.000,SJS,DET,Home,5,4,1,2,20,0,0
2024-11-23 00:00:00.000,2024020321,20242025,Regular,2024-11-24 00:00:00.000,COL,FLA,Away,7,4,1,2,21,0,0
2024-11-23 00:00:00.000,2024020328,20242025,Regular,2024-11-24 01:00:00.000,CBJ,CAR,Home,5,4,1,2,20,0,0
2024-11-25 00:00:00.000,2024020338,20242025,Regular,2024-11-26 01:00:00.000,VGK,PHI,Away,5,4,1,2,22,0,0
2024-11-25 00:00:00.000,2024020339,20242025,Regular,2024-11-26 01:00:00.000,CAR,DAL,Home,6,4,1,2,21,0,0
2024-11-27 00:00:00.000,2024020351,20242025,Regular,2024-11-28 01:30:00.000,WSH,TBL,Away,5,4,1,2,22,0,0
2024-11-27 00:00:00.000,2024020354,20242025,Regular,2024-11-28 01:30:00.000,PIT,VAN,Home,5,4,1,2,24,0,1
2024-11-29 00:00:00.000,2024020365,20242025,Regular,2024-11-29 21:00:00.000,NJD,DET,Away,5,4,1,2,26,0,0
2024-11-29 00:00:00.000,2024020366,20242025,Regular,2024-11-29 21:00:00.000,WSH,NYI,Home,5,4,1,2,23,0,0
2024-12-01 00:00:00.000,2024020388,20242025,Regular,2024-12-01 18:30:00.000,VAN,DET,Away,5,4,1,2,23,0,0
2024-12-03 00:00:00.000,2024020397,20242025,Regular,2024-12-04 01:00:00.000,COL,BUF,Away,5,4,1,2,26,0,0
2024-12-03 00:00:00.000,2024020399,20242025,Regular,2024-12-04 01:00:00.000,PIT,FLA,Home,5,4,1,2,27,0,0
2024-12-10 00:00:00.000,2024020454,20242025,Regular,2024-12-11 03:30:00.000,MIN,UTA,Away,5,4,1,2,28,0,0
2024-12-12 00:00:00.000,2024020464,20242025,Regular,2024-12-13 01:30:00.000,NYI,CHI,Home,5,4,1,2,31,0,0
2024-12-18 00:00:00.000,2024020507,20242025,Regular,2024-12-19 01:00:00.000,DET,PHI,Home,6,4,1,2,31,0,0
2024-12-19 00:00:00.000,2024020515,20242025,Regular,2024-12-20 02:00:00.000,PIT,NSH,Away,5,4,1,2,34,0,0
2024-12-21 00:00:00.000,2024020529,20242025,Regular,2024-12-21 22:00:00.000,CGY,CHI,Home,6,4,1,2,34,0,0
2024-12-21 00:00:00.000,2024020535,20242025,Regular,2024-12-22 01:00:00.000,PHI,CBJ,Home,5,4,1,2,34,0,0
2024-12-21 00:00:00.000,2024020537,20242025,Regular,2024-12-22 04:00:00.000,OTT,VAN,Away,5,4,1,2,33,0,0
2024-12-22 00:00:00.000,2024020542,20242025,Regular,2024-12-22 23:00:00.000,ANA,UTA,Away,5,4,1,2,32,0,0
2024-12-23 00:00:00.000,2024020551,20242025,Regular,2024-12-24 01:00:00.000,CBJ,MTL,Home,5,4,1,2,35,0,0
2024-12-27 00:00:00.000,2024020562,20242025,Regular,2024-12-28 02:00:00.000,STL,NSH,Home,7,4,1,2,37,0,0
2024-12-28 00:00:00.000,2024020567,20242025,Regular,2024-12-28 22:00:00.000,SEA,VAN,Away,5,4,1,2,37,0,0
2024-12-29 00:00:00.000,2024020585,20242025,Regular,2024-12-30 03:00:00.000,LAK,PHI,Home,5,4,1,2,36,1,1
2025-01-02 00:00:00.000,2024020606,20242025,Regular,2025-01-03 01:00:00.000,DET,CBJ,Away,5,4,1,2,38,0,0
2025-01-04 00:00:00.000,2024020620,20242025,Regular,2025-01-04 18:00:00.000,WSH,NYR,Home,7,4,1,2,39,0,0
2025-01-04 00:00:00.000,2024020623,20242025,Regular,2025-01-05 01:00:00.000,TOR,BOS,Home,6,4,1,2,40,0,0
2025-01-04 00:00:00.000,2024020625,20242025,Regular,2025-01-05 01:00:00.000,CBJ,STL,Home,6,4,1,2,40,0,1
2025-01-05 00:00:00.000,2024020633,20242025,Regular,2025-01-06 00:00:00.000,NYI,BOS,Away,5,4,1,2,40,0,1
2025-01-06 00:00:00.000,2024020638,20242025,Regular,2025-01-07 01:30:00.000,MTL,VAN,Home,5,4,1,2,40,0,0
2025-01-07 00:00:00.000,2024020643,20242025,Regular,2025-01-08 01:00:00.000,DAL,NYR,Away,5,4,1,2,39,0,0
2025-01-07 00:00:00.000,2024020646,20242025,Regular,2025-01-08 02:00:00.000,MIN,STL,Home,6,4,1,2,41,0,0
2025-01-19 00:00:00.000,2024020738,20242025,Regular,2025-01-20 01:00:00.000,MTL,NYR,Home,5,4,1,2,46,1,1
2025-01-20 00:00:00.000,2024020742,20242025,Regular,2025-01-20 22:00:00.000,SEA,BUF,Home,6,4,1,2,48,0,0
2025-01-20 00:00:00.000,2024020743,20242025,Regular,2025-01-21 00:00:00.000,STL,VGK,Away,5,4,1,2,48,0,0
2025-01-23 00:00:00.000,2024020764,20242025,Regular,2025-01-24 01:00:00.000,CAR,CBJ,Home,7,4,1,2,49,0,1
2025-01-25 00:00:00.000,2024020784,20242025,Regular,2025-01-26 01:00:00.000,CGY,MIN,Away,5,4,1,2,47,0,0
2025-01-26 00:00:00.000,2024020789,20242025,Regular,2025-01-26 19:00:00.000,COL,NYR,Away,5,4,1,2,51,1,0
2025-01-28 00:00:00.000,2024020806,20242025,Regular,2025-01-29 04:00:00.000,ANA,SEA,Away,6,4,1,2,50,0,1
2025-01-30 00:00:00.000,2024020814,20242025,Regular,2025-01-31 01:00:00.000,OTT,WSH,Home,5,4,1,2,51,0,0
2025-02-01 00:00:00.000,2024020831,20242025,Regular,2025-02-02 01:00:00.000,WPG,WSH,Away,5,4,1,2,54,0,0
2025-02-04 00:00:00.000,2024020857,20242025,Regular,2025-02-05 04:00:00.000,DET,SEA,Away,5,4,1,2,54,0,0
2025-02-07 00:00:00.000,2024020874,20242025,Regular,2025-02-08 03:00:00.000,COL,EDM,Away,5,4,1,2,57,1,0
2025-02-07 00:00:00.000,2024020875,20242025,Regular,2025-02-08 04:30:00.000,LAK,DAL,Home,5,4,1,2,52,0,0
2025-02-08 00:00:00.000,2024020885,20242025,Regular,2025-02-09 02:00:00.000,NSH,BUF,Home,6,4,1,2,54,1,0
2025-02-09 00:00:00.000,2024020890,20242025,Regular,2025-02-09 18:30:00.000,UTA,WSH,Away,5,4,1,2,56,1,0
2025-02-23 00:00:00.000,2024020908,20242025,Regular,2025-02-24 00:00:00.000,DET,ANA,Home,5,4,1,2,57,1,1
2025-02-25 00:00:00.000,2024020918,20242025,Regular,2025-02-26 01:00:00.000,TOR,BOS,Away,5,4,1,2,58,0,0
2025-02-25 00:00:00.000,2024020924,20242025,Regular,2025-02-26 01:00:00.000,CBJ,DAL,Home,6,4,1,2,58,0,0
2025-02-27 00:00:00.000,2024020938,20242025,Regular,2025-02-28 01:30:00.000,PIT,PHI,Home,5,4,1,2,61,0,0
2025-03-01 00:00:00.000,2024020949,20242025,Regular,2025-03-01 18:30:00.000,NYI,NSH,Home,7,4,1,2,59,0,0
2025-03-03 00:00:00.000,2024020967,20242025,Regular,2025-03-04 00:30:00.000,WSH,OTT,Home,5,4,1,2,61,0,0
2025-03-08 00:00:00.000,2024021007,20242025,Regular,2025-03-08 19:00:00.000,COL,TOR,Home,7,4,1,2,64,0,0
2025-03-08 00:00:00.000,2024021011,20242025,Regular,2025-03-08 22:00:00.000,EDM,DAL,Home,5,4,1,2,63,0,0
2025-03-11 00:00:00.000,2024021033,20242025,Regular,2025-03-11 22:00:00.000,WSH,ANA,Away,7,4,1,2,65,0,0
2025-03-12 00:00:00.000,2024021039,20242025,Regular,2025-03-12 22:30:00.000,SEA,MTL,Home,5,4,1,2,66,0,1
2025-03-22 00:00:00.000,2024021111,20242025,Regular,2025-03-22 17:00:00.000,UTA,TBL,Home,6,4,1,2,70,0,0
2025-03-22 00:00:00.000,2024021112,20242025,Regular,2025-03-22 19:00:00.000,COL,MTL,Away,5,4,1,2,71,0,0
2025-03-22 00:00:00.000,2024021116,20242025,Regular,2025-03-22 22:00:00.000,EDM,SEA,Home,5,4,1,2,70,0,0
2025-03-23 00:00:00.000,2024021118,20242025,Regular,2025-03-23 15:00:00.000,CHI,PHI,Home,7,4,1,2,71,1,1
2025-03-27 00:00:00.000,2024021146,20242025,Regular,2025-03-27 19:00:00.000,PHI,MTL,Home,6,4,1,2,74,0,0
2025-03-28 00:00:00.000,2024021158,20242025,Regular,2025-03-28 22:00:00.000,ANA,NYR,Home,5,4,1,2,72,0,0
2025-03-29 00:00:00.000,2024021159,20242025,Regular,2025-03-29 13:00:00.000,PHI,BUF,Home,7,4,1,2,75,0,0
2025-03-30 00:00:00.000,2024021175,20242025,Regular,2025-03-30 17:00:00.000,CAR,NYI,Home,6,4,1,2,73,0,1
2025-04-01 00:00:00.000,2024021185,20242025,Regular,2025-04-01 19:00:00.000,CBJ,NSH,Home,8,4,1,2,73,0,0
2025-04-02 00:00:00.000,2024021192,20242025,Regular,2025-04-02 19:00:00.000,NYR,MIN,Home,5,4,1,2,75,0,0
2025-04-03 00:00:00.000,2024021200,20242025,Regular,2025-04-03 20:00:00.000,STL,PIT,Home,5,4,1,2,77,0,0
2025-04-05 00:00:00.000,2024021218,20242025,Regular,2025-04-05 19:00:00.000,STL,COL,Home,5,4,1,2,78,0,0
2025-04-10 00:00:00.000,2024021252,20242025,Regular,2025-04-10 19:30:00.000,WSH,CAR,Home,5,4,1,2,78,0,0
2025-04-12 00:00:00.000,2024021267,20242025,Regular,2025-04-12 16:00:00.000,LAK,COL,Home,5,4,1,2,79,0,0
2025-04-12 00:00:00.000,2024021271,20242025,Regular,2025-04-12 19:00:00.000,WPG,CHI,Away,5,4,1,2,80,0,0
2025-04-13 00:00:00.000,2024021280,20242025,Regular,2025-04-13 18:00:00.000,TBL,BUF,Home,7,4,1,2,80,0,1
2025-04-14 00:00:00.000,2024021286,20242025,Regular,2025-04-14 19:00:00.000,DET,DAL,Home,6,4,1,2,80,0,0
2025-04-15 00:00:00.000,2024021291,20242025,Regular,2025-04-15 19:00:00.000,NJD,BOS,Away,5,4,1,2,81,0,0
2025-04-15 00:00:00.000,2024021299,20242025,Regular,2025-04-15 21:00:00.000,CGY,VGK,Home,5,4,1,2,81,0,0
2025-04-17 00:00:00.000,2024021307,20242025,Regular,2025-04-17 19:00:00.000,BUF,PHI,Home,5,4,1,2,82,0,0
2024-10-09 00:00:00.000,2024020009,20242025,Regular,2024-10-10 04:00:00.000,CGY,VAN,Away,6,5,1,2,1,0,0
2024-10-12 00:00:00.000,2024020030,20242025,Regular,2024-10-13 01:00:00.000,UTA,NYR,Away,6,5,1,2,3,0,0
2024-10-14 00:00:00.000,2024020043,20242025,Regular,2024-10-14 19:00:00.000,OTT,LAK,Home,8,7,1,2,3,0,0
2024-10-16 00:00:00.000,2024020057,20242025,Regular,2024-10-17 01:00:00.000,PIT,BUF,Home,6,5,1,2,5,0,0
2024-10-19 00:00:00.000,2024020080,20242025,Regular,2024-10-20 01:00:00.000,WSH,NJD,Away,6,5,1,2,4,0,0
2024-10-22 00:00:00.000,2024020094,20242025,Regular,2024-10-23 00:45:00.000,TBL,NJD,Away,8,5,1,2,6,1,0
2024-10-26 00:00:00.000,2024020123,20242025,Regular,2024-10-26 19:00:00.000,PHI,MIN,Home,7,5,1,2,8,0,0
2024-11-11 00:00:00.000,2024020239,20242025,Regular,2024-11-11 18:30:00.000,MTL,BUF,Away,7,5,1,2,16,0,0
2024-11-21 00:00:00.000,2024020311,20242025,Regular,2024-11-22 01:00:00.000,CBJ,TBL,Home,7,6,1,2,19,0,0
2024-11-29 00:00:00.000,2024020371,20242025,Regular,2024-11-29 21:30:00.000,SJS,SEA,Home,8,5,1,2,26,0,0
2024-11-30 00:00:00.000,2024020379,20242025,Regular,2024-12-01 01:00:00.000,WSH,NJD,Away,6,5,1,2,24,1,1
2024-12-05 00:00:00.000,2024020414,20242025,Regular,2024-12-06 01:00:00.000,FLA,PHI,Away,7,5,1,2,27,0,0
2024-12-08 00:00:00.000,2024020436,20242025,Regular,2024-12-08 19:00:00.000,SEA,NYR,Away,7,5,1,2,29,0,0
2024-12-09 00:00:00.000,2024020443,20242025,Regular,2024-12-10 01:00:00.000,DET,BUF,Away,6,5,1,2,28,0,0
2024-12-16 00:00:00.000,2024020495,20242025,Regular,2024-12-17 02:30:00.000,FLA,EDM,Away,6,5,1,2,32,0,0
2025-01-02 00:00:00.000,2024020610,20242025,Regular,2025-01-03 03:00:00.000,COL,BUF,Home,6,5,1,2,39,0,0
2025-01-18 00:00:00.000,2024020723,20242025,Regular,2025-01-18 21:00:00.000,OTT,BOS,Home,6,5,1,2,45,0,0
2025-01-21 00:00:00.000,2024020752,20242025,Regular,2025-01-22 02:00:00.000,NSH,SJS,Home,7,5,1,2,46,0,1
2025-01-23 00:00:00.000,2024020771,20242025,Regular,2025-01-24 04:30:00.000,NSH,SJS,Away,6,5,1,2,47,0,0
2025-02-08 00:00:00.000,2024020883,20242025,Regular,2025-02-09 01:00:00.000,STL,CHI,Home,6,5,1,2,56,0,1
2025-02-27 00:00:00.000,2024020943,20242025,Regular,2025-02-28 04:00:00.000,VGK,CHI,Home,7,5,1,2,59,0,0
2025-03-02 00:00:00.000,2024020961,20242025,Regular,2025-03-02 19:00:00.000,TOR,PIT,Away,6,5,1,2,60,0,1
2025-03-06 00:00:00.000,2024020989,20242025,Regular,2025-03-06 19:00:00.000,TBL,BUF,Home,6,5,1,2,62,0,0
2025-03-09 00:00:00.000,2024021018,20242025,Regular,2025-03-09 20:00:00.000,LAK,VGK,Away,6,5,1,2,62,1,0
2025-03-27 00:00:00.000,2024021152,20242025,Regular,2025-03-27 22:30:00.000,SJS,TOR,Home,6,5,1,2,71,0,0
2025-03-28 00:00:00.000,2024021155,20242025,Regular,2025-03-28 19:00:00.000,CBJ,VAN,Home,7,6,1,2,71,0,0
2025-03-30 00:00:00.000,2024021171,20242025,Regular,2025-03-30 15:00:00.000,BUF,WSH,Away,8,5,1,2,73,1,0
2025-04-08 00:00:00.000,2024021241,20242025,Regular,2025-04-08 20:00:00.000,NSH,NYI,Home,7,6,1,2,78,0,0
2025-04-08 00:00:00.000,2024021242,20242025,Regular,2025-04-08 20:00:00.000,VAN,DAL,Away,6,5,1,2,78,0,0
2025-04-09 00:00:00.000,2024021246,20242025,Regular,2025-04-09 19:30:00.000,PHI,NYR,Away,8,5,1,2,78,0,0
2025-04-09 00:00:00.000,2024021247,20242025,Regular,2025-04-09 20:00:00.000,MIN,SJS,Home,8,7,1,2,79,0,0
2025-04-15 00:00:00.000,2024021300,20242025,Regular,2025-04-15 22:30:00.000,LAK,SEA,Away,6,5,1,2,81,1,0
2025-04-17 00:00:00.000,2024021309,20242025,Regular,2025-04-17 19:00:00.000,OTT,CAR,Home,7,5,1,2,82,0,1
2025-04-21 00:00:00.000,2024030181,20242025,Playoffs,2025-04-21 22:00:00.000,LAK,EDM,Home,6,5,1,2,83,0,0
2024-10-08 00:00:00.000,2024020004,20242025,Regular,2024-10-09 01:00:00.000,BOS,FLA,Away,4,6,0,0,1,0,0
2024-10-09 00:00:00.000,2024020010,20242025,Regular,2024-10-10 04:00:00.000,COL,VGK,Away,4,8,0,0,1,0,0
2024-10-10 00:00:00.000,2024020011,20242025,Regular,2024-10-11 01:00:00.000,MTL,BOS,Away,4,6,0,0,2,1,0
2024-10-12 00:00:00.000,2024020034,20242025,Regular,2024-10-13 03:00:00.000,COL,CBJ,Home,4,6,0,0,2,0,0
2024-10-17 00:00:00.000,2024020067,20242025,Regular,2024-10-18 01:00:00.000,BUF,CBJ,Away,4,6,0,0,6,1,0
2024-10-17 00:00:00.000,2024020071,20242025,Regular,2024-10-18 04:00:00.000,PHI,SEA,Away,4,6,0,0,4,0,0
2024-10-19 00:00:00.000,2024020075,20242025,Regular,2024-10-19 19:00:00.000,TBL,OTT,Away,4,5,0,0,4,0,0
2024-10-22 00:00:00.000,2024020094,20242025,Regular,2024-10-23 00:45:00.000,NJD,TBL,Home,5,8,0,0,9,0,1
2024-10-25 00:00:00.000,2024020118,20242025,Regular,2024-10-26 00:00:00.000,OTT,VGK,Away,4,6,0,0,7,0,0
2024-10-26 00:00:00.000,2024020123,20242025,Regular,2024-10-26 19:00:00.000,MIN,PHI,Away,5,7,0,0,8,0,0
2024-10-27 00:00:00.000,2024020139,20242025,Regular,2024-10-28 02:00:00.000,OTT,COL,Away,4,5,0,0,8,0,0
2024-10-28 00:00:00.000,2024020143,20242025,Regular,2024-10-29 00:30:00.000,WPG,TOR,Home,4,6,0,0,9,0,0
2024-11-01 00:00:00.000,2024020168,20242025,Regular,2024-11-01 19:00:00.000,DAL,FLA,Home,4,6,0,0,10,0,0
2024-11-03 00:00:00.000,2024020186,20242025,Regular,2024-11-03 21:00:00.000,TBL,WPG,Away,4,7,0,0,12,0,0
2024-11-05 00:00:00.000,2024020197,20242025,Regular,2024-11-06 01:00:00.000,PHI,CAR,Away,4,6,0,0,13,0,0
2024-11-09 00:00:00.000,2024020233,20242025,Regular,2024-11-10 03:00:00.000,CAR,COL,Away,4,6,0,0,13,0,0
2024-11-11 00:00:00.000,2024020239,20242025,Regular,2024-11-11 18:30:00.000,BUF,MTL,Home,5,7,0,0,16,0,0
2024-11-15 00:00:00.000,2024020271,20242025,Regular,2024-11-16 04:00:00.000,DET,ANA,Away,4,6,0,0,16,0,0
2024-11-23 00:00:00.000,2024020321,20242025,Regular,2024-11-24 00:00:00.000,FLA,COL,Home,4,7,0,0,21,0,0
2024-11-25 00:00:00.000,2024020339,20242025,Regular,2024-11-26 01:00:00.000,DAL,CAR,Away,4,6,0,0,20,0,0
2024-11-27 00:00:00.000,2024020351,20242025,Regular,2024-11-28 01:30:00.000,TBL,WSH,Home,4,5,0,0,21,0,0
2024-11-27 00:00:00.000,2024020354,20242025,Regular,2024-11-28 01:30:00.000,VAN,PIT,Away,4,5,0,0,21,1,0
2024-11-29 00:00:00.000,2024020365,20242025,Regular,2024-11-29 21:00:00.000,DET,NJD,Home,4,5,0,0,23,0,0
2024-11-29 00:00:00.000,2024020371,20242025,Regular,2024-11-29 21:30:00.000,SEA,SJS,Away,5,8,0,0,24,0,0
2024-11-30 00:00:00.000,2024020379,20242025,Regular,2024-12-01 01:00:00.000,NJD,WSH,Home,5,6,0,0,27,1,1
2024-12-03 00:00:00.000,2024020397,20242025,Regular,2024-12-04 01:00:00.000,BUF,COL,Home,4,5,0,0,25,0,0
2024-12-05 00:00:00.000,2024020414,20242025,Regular,2024-12-06 01:00:00.000,PHI,FLA,Home,5,7,0,0,26,0,0
2024-12-08 00:00:00.000,2024020436,20242025,Regular,2024-12-08 19:00:00.000,NYR,SEA,Home,5,7,0,0,26,0,0
2024-12-12 00:00:00.000,2024020464,20242025,Regular,2024-12-13 01:30:00.000,CHI,NYI,Away,4,5,0,0,29,0,0
2024-12-16 00:00:00.000,2024020495,20242025,Regular,2024-12-17 02:30:00.000,EDM,FLA,Home,5,6,0,0,31,0,0
2024-12-18 00:00:00.000,2024020507,20242025,Regular,2024-12-19 01:00:00.000,PHI,DET,Away,4,6,0,0,32,0,0
2024-12-21 00:00:00.000,2024020529,20242025,Regular,2024-12-21 22:00:00.000,CHI,CGY,Away,4,6,0,0,34,0,0
2024-12-23 00:00:00.000,2024020551,20242025,Regular,2024-12-24 01:00:00.000,MTL,CBJ,Away,4,5,0,0,34,0,0
2024-12-27 00:00:00.000,2024020562,20242025,Regular,2024-12-28 02:00:00.000,NSH,STL,Away,4,7,0,0,36,0,0
2024-12-29 00:00:00.000,2024020585,20242025,Regular,2024-12-30 03:00:00.000,PHI,LAK,Away,4,5,0,0,37,1,1
2025-01-02 00:00:00.000,2024020606,20242025,Regular,2025-01-03 01:00:00.000,CBJ,DET,Home,4,5,0,0,39,0,0
2025-01-04 00:00:00.000,2024020620,20242025,Regular,2025-01-04 18:00:00.000,NYR,WSH,Away,4,7,0,0,38,0,0
2025-01-04 00:00:00.000,2024020623,20242025,Regular,2025-01-05 01:00:00.000,BOS,TOR,Away,4,6,0,0,41,0,0
2025-01-04 00:00:00.000,2024020625,20242025,Regular,2025-01-05 01:00:00.000,STL,CBJ,Away,4,6,0,0,41,1,0
2025-01-07 00:00:00.000,2024020646,20242025,Regular,2025-01-08 02:00:00.000,STL,MIN,Away,4,6,0,0,42,0,0
2025-01-20 00:00:00.000,2024020742,20242025,Regular,2025-01-20 22:00:00.000,BUF,SEA,Away,4,6,0,0,46,0,0
2025-01-21 00:00:00.000,2024020752,20242025,Regular,2025-01-22 02:00:00.000,SJS,NSH,Away,5,7,0,0,50,1,0
2025-01-23 00:00:00.000,2024020764,20242025,Regular,2025-01-24 01:00:00.000,CBJ,CAR,Away,4,7,0,0,49,1,0
2025-01-23 00:00:00.000,2024020771,20242025,Regular,2025-01-24 04:30:00.000,SJS,NSH,Home,5,6,0,0,51,0,0
2025-01-25 00:00:00.000,2024020784,20242025,Regular,2025-01-26 01:00:00.000,MIN,CGY,Home,4,5,0,0,49,0,0
2025-01-26 00:00:00.000,2024020789,20242025,Regular,2025-01-26 19:00:00.000,NYR,COL,Home,4,5,0,0,49,0,1
2025-01-28 00:00:00.000,2024020806,20242025,Regular,2025-01-29 04:00:00.000,SEA,ANA,Home,4,6,0,0,52,1,0
2025-02-07 00:00:00.000,2024020874,20242025,Regular,2025-02-08 03:00:00.000,EDM,COL,Home,4,5,0,0,55,0,1
2025-02-08 00:00:00.000,2024020885,20242025,Regular,2025-02-09 02:00:00.000,BUF,NSH,Away,4,6,0,0,54,0,1
2025-02-25 00:00:00.000,2024020924,20242025,Regular,2025-02-26 01:00:00.000,DAL,CBJ,Away,4,6,0,0,58,0,0
2025-02-27 00:00:00.000,2024020943,20242025,Regular,2025-02-28 04:00:00.000,CHI,VGK,Away,5,7,0,0,59,0,0
2025-03-01 00:00:00.000,2024020949,20242025,Regular,2025-03-01 18:30:00.000,NSH,NYI,Away,4,7,0,0,59,0,0
2025-03-06 00:00:00.000,2024020989,20242025,Regular,2025-03-06 19:00:00.000,BUF,TBL,Away,5,6,0,0,61,0,0
2025-03-08 00:00:00.000,2024021007,20242025,Regular,2025-03-08 19:00:00.000,TOR,COL,Away,4,7,0,0,63,0,0
2025-03-08 00:00:00.000,2024021011,20242025,Regular,2025-03-08 22:00:00.000,DAL,EDM,Away,4,5,0,0,63,0,0
2025-03-09 00:00:00.000,2024021018,20242025,Regular,2025-03-09 20:00:00.000,VGK,LAK,Home,5,6,0,0,63,0,1
2025-03-11 00:00:00.000,2024021033,20242025,Regular,2025-03-11 22:00:00.000,ANA,WSH,Home,4,7,0,0,64,0,0
2025-03-22 00:00:00.000,2024021111,20242025,Regular,2025-03-22 17:00:00.000,TBL,UTA,Away,4,6,0,0,69,0,0
2025-03-22 00:00:00.000,2024021116,20242025,Regular,2025-03-22 22:00:00.000,SEA,EDM,Away,4,5,0,0,71,0,0
2025-03-23 00:00:00.000,2024021118,20242025,Regular,2025-03-23 15:00:00.000,PHI,CHI,Away,4,7,0,0,72,1,1
2025-03-27 00:00:00.000,2024021146,20242025,Regular,2025-03-27 19:00:00.000,MTL,PHI,Away,4,6,0,0,71,0,0
2025-03-29 00:00:00.000,2024021159,20242025,Regular,2025-03-29 13:00:00.000,BUF,PHI,Away,4,7,0,0,72,0,0
2025-03-30 00:00:00.000,2024021171,20242025,Regular,2025-03-30 15:00:00.000,WSH,BUF,Home,5,8,0,0,73,0,1
2025-03-30 00:00:00.000,2024021175,20242025,Regular,2025-03-30 17:00:00.000,NYI,CAR,Away,4,6,0,0,73,1,0
2025-04-01 00:00:00.000,2024021185,20242025,Regular,2025-04-01 19:00:00.000,NSH,CBJ,Away,4,8,0,0,75,0,0
2025-04-05 00:00:00.000,2024021218,20242025,Regular,2025-04-05 19:00:00.000,COL,STL,Away,4,5,0,0,78,0,0
2025-04-09 00:00:00.000,2024021246,20242025,Regular,2025-04-09 19:30:00.000,NYR,PHI,Home,5,8,0,0,78,0,0
2025-04-12 00:00:00.000,2024021267,20242025,Regular,2025-04-12 16:00:00.000,COL,LAK,Away,4,5,0,0,81,0,0
2025-04-13 00:00:00.000,2024021280,20242025,Regular,2025-04-13 18:00:00.000,BUF,TBL,Away,4,7,0,0,80,1,0
2025-04-14 00:00:00.000,2024021286,20242025,Regular,2025-04-14 19:00:00.000,DAL,DET,Away,4,6,0,0,81,0,0
2025-04-15 00:00:00.000,2024021300,20242025,Regular,2025-04-15 22:30:00.000,SEA,LAK,Home,5,6,0,0,82,0,1
2025-04-17 00:00:00.000,2024021307,20242025,Regular,2025-04-17 19:00:00.000,PHI,BUF,Away,4,5,0,0,82,0,0
2025-04-17 00:00:00.000,2024021309,20242025,Regular,2025-04-17 19:00:00.000,CAR,OTT,Away,5,7,0,0,82,1,0
2025-04-21 00:00:00.000,2024030181,20242025,Playoffs,2025-04-21 22:00:00.000,EDM,LAK,Away,5,6,0,0,83,0,0
2024-10-09 00:00:00.000,2024020006,20242025,Regular,2024-10-10 01:00:00.000,TOR,MTL,Away,0,1,0,0,1,0,0
2024-10-09 00:00:00.000,2024020007,20242025,Regular,2024-10-10 01:30:00.000,PIT,NYR,Home,0,6,0,0,1,0,0
2024-10-09 00:00:00.000,2024020008,20242025,Regular,2024-10-10 04:00:00.000,EDM,WPG,Home,0,6,0,0,1,0,0
2024-10-12 00:00:00.000,2024020028,20242025,Regular,2024-10-13 01:00:00.000,NSH,DET,Away,0,3,0,0,2,0,0
2024-10-12 00:00:00.000,2024020032,20242025,Regular,2024-10-13 02:00:00.000,NYI,DAL,Away,0,3,0,0,2,0,0
2024-10-12 00:00:00.000,2024020037,20242025,Regular,2024-10-13 04:00:00.000,SJS,ANA,Home,0,2,0,0,2,0,0
